title,clickbait,ids
Are You Super Dramatic Or Super Chill,TRUE,1868
13 Things I Learned When I Decided To Start Eating Vegetables,TRUE,3751
Lucky Charms With Just The Marshmallows Are Actually A Real Thing,TRUE,3236
3 Ways To Make Spaghetti Squash Pasta,TRUE,1792
Tom Fletcher Announced He's To Be A Dad Again In The Most Awesomely Amazing Way,TRUE,1267
21 Women Who Can Teach You How To Slay,TRUE,1803
31 Things To Do While You're Still Young,TRUE,3290
Can You Tell If This Is A Real Or Fake Crime Headline,TRUE,8626
28 Moments That Will Make You Say Nice,TRUE,2996
21 Moments Anyone Who Has Been Day Drunk Will Recognize,TRUE,2318
15 Foolproof DIYs You'll Want To Try In 2016,TRUE,7333
22 Legend Of Zelda Tattoos That Will Blow You Away,TRUE,3786
17 Delicious Foods You Should Be Eating For Better Skin,TRUE,8644
What Percentage Do You Have Of Winning The Royal Rumble,TRUE,2100
27 Insanely Delicious Salads You Need For Thanksgiving,TRUE,3610
Why I Wait A Day Before I Debate My Faith In The Public Square,TRUE,7330
Here's How To Hookup With Anyone,TRUE,3629
15 Insanely Delicious Stuffed Cookies That Are Better Than A Boyfriend,TRUE,7344
An Adorable Animals Advent Calendar: December 18,TRUE,1379
19 Confessions From People Who Aren't Excited To See Their High School Friends,TRUE,1119
Are You More Katniss Or Furiosa,TRUE,7173
21 Desserts That Prove Bourbon Makes Everything Better,TRUE,201
Can We Guess Your Zodiac Sign Based On Your Personal Characteristics,TRUE,7025
How Much Do You REALLY Know About Cake,TRUE,3916
19 Foods That Are Probably Sad That They Exist,TRUE,8073
I Got My Makeup Done At 5 Different Counters And This Is What Happened,TRUE,6969
The Guy Who Pretended To Be Bradley Cooper At Sundance Just Put Out A Video,TRUE,6553
Signs An Awkward Guy Likes You,TRUE,3261
Can You Name Every My Chemical Romance Song,TRUE,7277
These New Yorkers Dealt With A Stalled Subway Train By Starting A Drake Singalong,TRUE,1442
These Couples Tried Sensual Yoga And Things Got Steamy,TRUE,6647
8 Animals That Are Totally A Little Gay,TRUE,2615
Who Said It: A Or Gossip Girl,TRUE,4337
This Apple Picking Test Will Determine Your True Personality,TRUE,7116
Here's A GIF That Perfectly Captures Joke-Stealing On Twitter,TRUE,2293
13 Cute Animals Who Are Just Living In The Moment,TRUE,1569
This Moment Between A 92-Year-Old And Her Baby Great-Granddaughter Is Totally Adorable,TRUE,6996
11 Reasons Being An Adult Is The Best Thing Ever,TRUE,2802
15 Times The Onion Proved Humanity Is Too Predictable,TRUE,5976
Can You Match The Flame Test Colour To The Element,TRUE,644
Which Taylor Swift Single Is Your Favorite,TRUE,5440
How Well Do You Actually Know The Addams Family,TRUE,4313
89 Thoughts Everyone Has While Wedding Dress Shopping,TRUE,5988
31 Things You Need To Cook In October,TRUE,402
39 Weird Things You'll Find In Every British Family Home,TRUE,2294
How Well Do You Remember Season 5 Of The Walking Dead,TRUE,164
Fans Sang Happy Birthday To David Bowie Just Days Before His Death,TRUE,5871
17 Bold AF Hidden Hair Colors You Can Actually Wear To Work,TRUE,3527
Everyone's Favourite Childhood Anthem Just Got An Epic Makeover,TRUE,2443
What Would Your Game Of Thrones Name Be,TRUE,7840
23 People Who Look Drop Dead Amazing Wearing Brown Lipstick,TRUE,1190
How Well Do You Remember These Important Dates From Harry Potter?,TRUE,6850
These Insane Sandcastle Hotels Really Exist And You Can Actually Stay In Them,TRUE,647
These Gluten-Free Blender Muffins Are The Perfect Make-Ahead Breakfast,TRUE,4429
Which '90s Nicktoon Are You,TRUE,7495
Adele Just Dropped Her New Track And People Are Super Excited,TRUE,4953
17 Jokes About Chelsea Guaranteed To Make You Laugh,TRUE,7434
The New Burrito Emoji Is Problematic,TRUE,2436
13 Pictures That Perfectly Sum Up Being Black Out Drunk,TRUE,7645
This Heartwarming Photo Captures The Moment An Elderly Couple Helped A Young Man Tie His Tie,TRUE,6878
13 Gifts You Hated As A Kid But Totally Want Now,TRUE,4868
Do You Know How Old Your Favorite Pop Star Was When They Released Their First Album,TRUE,6945
Eddie Redmayne Is Going To Be A Dad And We Couldn't Be Happier,TRUE,6510
34 Young Adult Novels To Diversify Your Bookshelf,TRUE,5937
16 Immigrants Anonymously Confess What It's Like To Live Away From Home,TRUE,5652
18 Truths For People Who Love Wine,TRUE,304
What's Your Genius Camping Hack,TRUE,4738
These 17 Inappropriate Pumpkins Will Make You Feel Things,TRUE,642
"Jon Snow Is Definitely Dead, According To Maisie Williams",TRUE,4641
21 Things Everyone Who Does BodyCombat Will Understand,TRUE,3106
21 Times Sarah Silverman Dropped Some Hard Truths,TRUE,7359
Rebel Wilson Wants One Direction Fans To Know She Didn't Grope Harry Styles,TRUE,3238
What Free Health And Fitness Apps Should Everyone Know About,TRUE,5200
15 Delicious Ways To Make Your Favorite Candy Even Better,TRUE,6343
21 Elf On The Shelf Accessories You Need This Christmas,TRUE,1074
Watch This Transgender Teacher Comfort Her Gender-Nonconforming Student,TRUE,4333
Which Disney Song Are You Based On Your Zodiac Sign,TRUE,3494
24 Things You'll Only Understand If You're Slightly Obsessed With Traveling,TRUE,6899
21 Things That Will Make All '00s Girls Feel Old,TRUE,6560
17 Heartbreaking Confessions From People Who Couldn't Love Someone Back,TRUE,5821
This Crossword Is For Everyone Who's Obsessed With Taylor Swift,TRUE,6984
22 Vines That Prove That Kids Are Worse Than Drunks,TRUE,4659
21 Of The Most Powerful Photos Of This Week,TRUE,5121
What Life-Changing Product Do You Wish You'd Owned Earlier,TRUE,949
15 Of The Most Expensive Pictures In The World,TRUE,7862
Which Guy Is A Better Boyfriend,TRUE,6620
When You're a Dude Who Doesn't Like Watching Sports,TRUE,8286
27 Of The Best Emo Songs To Add To Your Breakup Playlist,TRUE,3863
15 Delicious Wings Guaranteed To Keep You Stuffed On Game Day,TRUE,2813
Tumblr Users Have Discovered A Pun Which Works In So Many Languages,TRUE,8258
Can You Identify These Skate Logos From Your Teenage Years,TRUE,4448
Amber Rose Had A Lot To Say About Kanye After Their Twitter War,TRUE,175
Justin Bieber Has Given A Brutally Honest Interview About The Effects Of Fame,TRUE,4854
What Do You Think Is The Meaning Of Life,TRUE,828
18 Gloriously Cringeworthy Things All '00s Girls Did To Their Hair,TRUE,2154
Do These Set Photos Prove That A Gilmore Girls Revival Is Really Happening,TRUE,5729
42 Dogs Who Found Their Forever Homes In 2015,TRUE,8449
12 Reasons Masculinity Is Terrible For Men,TRUE,7499
Pumpernickel The Mini-Pig Will Give You Life,TRUE,6958
15 Resolutions To Make Good On In 2016,TRUE,20
This Is What Happened When We Tried Out A Hot Sauce Made With Scorpion Peppers,TRUE,5135
Which Starbucks Cup Are You Actually,TRUE,3108
Which Made In The A.M. Song Is Actually The Best,TRUE,8554
Man Dies After Being Sucked Into Plane Engine At Mumbai Airport,TRUE,8145
This Woman Completely Erases Her Acne With Makeup And It's Mind-Blowing,TRUE,6724
The Triumphs And Mistakes That Got J.J. Abrams Ready For Star Wars,TRUE,2343
Which One Is The Real Yankee Candle Name,TRUE,6794
"7 Essays To Read: Befriending Your Incarcerated Dad, Male-Brides, And Lamar Odom",TRUE,5935
Zendaya Is Rocking A Full-On Mullet At The Grammys,TRUE,2003
26 Hilarious Elf Quotes That'll Make You Laugh Every Time,TRUE,3926
It's Finally Winter In Canada And People Aren't Happy,TRUE,5231
We Know What Kind Of Instagram Photo You Last Posted,TRUE,6873
Here's How People LOL Differently Around The World,TRUE,563
17 Times You Fell In Love With Gigi Hadid On Instagram,TRUE,1343
21 Reasons It's A Wonderful Life Is The Best Christmas Movie Of All Time,TRUE,8262
27 Times The Hamilton Fandom Had Jokes,TRUE,897
Can You Match The Iconic Costume To The Quote,TRUE,4582
The 46 Best Stoner Memes On The Internet,TRUE,908
23 Tweets Every Single Person Can Identify With,TRUE,3259
We Know What Bodily Fluid Matches Your Personality,TRUE,7582
This Is What Your Phone Notifications Would Look Like With 8 Million Followers,TRUE,2890
"Blake Lively, Taylor Swift, And A Kangaroo Took A Selfie Together",TRUE,1742
Puppies Tested The New BB-8 Toy And It's Everything You Need,TRUE,6303
19 Things Michiganders Know Are True,TRUE,5784
21 Crock Pot Dump Dinners For Winter,TRUE,702
Which Jessica Jones Character Should You Marry,TRUE,5551
Here's The First Press Shot For The New Absolutely Fabulous Movie,TRUE,4461
Can We Guess Your Age And Gender From These 10 Questions,TRUE,4479
Which Celebrity BFFs Are You And Your Best Friend Based On One Question,TRUE,7776
26 YouTube Comments That Will Actually Make You Laugh,TRUE,8125
People Eat King Cake For The First Time,TRUE,1029
A Black Body On Trial: The Conviction Of HIV-Positive Tiger Mandingo,TRUE,8639
The 23 Best Lines From Fox Mulder On The X-Files,TRUE,3894
16 Snapchats All Long Distance BFFs Have Sent,TRUE,3825
Hangover Cures The Internet Swears By,TRUE,1980
Do You Know Which TV Show This B Is From,TRUE,3829
No Animal Should Be Allowed To Be This Round,TRUE,8104
A Surprising Thing Happened When Kids Were Asked To Choose Between Happiness And Money,TRUE,3480
Are You A Kardashian Or A Jenner,TRUE,4280
What Celebrities Have The Same Zodiac Sign As You,TRUE,6538
"Patrick One Direction Is The Band's Newest, Delicious Member",TRUE,6447
Are You More DJ Khaled Or Miranda Sings,TRUE,1407
What's Your Secret Trick For Finding An Awesome Apartment,TRUE,2925
21 Cats Wearing Wigs,TRUE,2791
31 Halloween Costumes That Require Absolutely No Skill,TRUE,7965
This Color Test Will Determine Which Small Country You Should Visit,TRUE,1901
We Need To Talk About The Mannequins At Forever 21,TRUE,3353
Here's How People Celebrate The New Year Around The World,TRUE,6019
23 Things People With Borderline Personality Disorder Want You To Know,TRUE,1062
This Clydesdale Horse Already Has The Best Photobomb Of 2016,TRUE,832
27 Absurdly Cute Gifts That No One Could Resist,TRUE,860
16 Wikipedia Pages That Will Change The Way You See The Universe,TRUE,1033
Tell Us The Creepiest Thing A Child Has Ever Said To You,TRUE,591
17 Things Everyone Regrets Doing In Freshers' Week,TRUE,517
What Adorable Nickname Should You Give Your Dog,TRUE,7422
11 Gloriously Festive Photos Of London At Christmas Throughout History,TRUE,7541
This Is What It Looks Like To Skateboard Down A Road At 70 MPH,TRUE,7159
Hundreds Of Women Around India Are Sleeping In Parks To Reclaim Public Spaces,TRUE,6937
We Know Which Celebrity You Dislike The Most Based On Your Zodiac Sign,TRUE,5748
Which Making A Murderer Lawyer Should Be Your Boo,TRUE,7271
How Far Would You Make It On The Bachelor,TRUE,6167
17 People Who Are Absolutely Killing It At Dreamforce 2015,TRUE,3019
These Students Honored Veterans By Carrying Their Coffins,TRUE,2231
15 NYC Restaurants To Try If You're Obsessed With Instagram,TRUE,2297
23 Pictures That Will Only Make Sense To People Who Hate Going Out,TRUE,4629
23 Incredibly Disrespectful Things People Did To Food In 2015,TRUE,7157
17 Incredible Lesbian Pinays You Need To Know,TRUE,8621
These Are The Top Parenting Searches On Pinterest In 2016 (So Far),TRUE,1043
How 2015 Were You,TRUE,3566
Serious Question: Is This Nicolas Cage Or Scrooge,TRUE,1092
26 Harry Potter Quotes Made Hilarious By Replacing Wand With Penis,TRUE,2216
Two Truths And A Lie: Ed Sheeran And Jamie Lawson Edition,TRUE,6382
Is This A Real Florida News Headline Or Something I Made Up,TRUE,4455
Who Should Your Celebrity Girlfriend Be Based On Your Birth Month,TRUE,1884
30 Things You Need To Cook In November,TRUE,7552
This One-Pot Pad Thai Is An Easy Dinner To Make Tonight,TRUE,1449
Literally Just A Bunch Of Funny Tweets About Celine Dion,TRUE,7388
The New Trailer For The Secret Life Of Pets Is Here And It's Adorable,TRUE,237
These Microscopic Videos Will Make Your Skin Crawl In A Good Way,TRUE,673
Which Laguna Beach Romance Did You Ship,TRUE,7633
Which Hogwarts Houses Do These Doctor Who Characters Belong In,TRUE,1370
19 Secrets People Who Work In Office Will Never Tell You,TRUE,5178
What's The Funniest Reason You've Cried While On Your Period,TRUE,6322
Let's Take A Moment To Appreciate David Bowie And Iman's Love Story,TRUE,3917
Germophobe Struggles,TRUE,1330
We Need To Talk About Lady Gaga Being A Flop,TRUE,1193
These Chicken Nuggets Are What Dreams Are Made Of,TRUE,475
People Are Trying To Make Britney Spears A Playable Character In Super Smash Bros. Because Why Not,TRUE,7332
14 Texts All Ride Or Die Friends Send,TRUE,8305
If Phoebe Buffay Quotes Were Motivational Posters,TRUE,2710
Jon Snow Danced On TV To Drake's Hotline Bling And It Made People's Christmas,TRUE,5865
A Zoo Has Just Allowed These Tiny Meerkat Pup's Outside For The First Time,TRUE,3482
This Facebook Post About A Lost Dog Has A Surprise Ending,TRUE,3846
Only True New Jerseyans Will Ace This Quiz,TRUE,159
19 Things You'll Only Get If You're Slightly Obsessed With Cleaning,TRUE,4467
Which Disney Couple Are You And Your Significant Other Based On Your Zodiac,TRUE,7933
The 5 Official Stages Of Canadians Accepting That Winter Is Coming,TRUE,8204
21 Things You'll Just Get If You're Vain AF,TRUE,2905
The New Trailer For Orange Is The New Black Looks Seriously Intense,TRUE,232
16 Times Chewbacca Was You At The Club,TRUE,7813
Is It Delivery Or DiGiorno,TRUE,4562
What It's Like Having PPD As A Black Woman,TRUE,2862
15 People Who Have Been Personally Victimized By Winter Salt Stains,TRUE,5397
27 Things Everyone Who Has Gone To Therapy Will Understand,TRUE,4061
This Dog Loves Leaves More Than You Love Anything,TRUE,3586
This Is What Disney Princesses Would Look Like In Real Life,TRUE,6372
Bucket 'O' Pups: The Game Show,TRUE,1049
25 Times The Cast Of Agent Carter Season 2 Were Awesome,TRUE,4817
27 People Who Have Reached Peak College,TRUE,4824
21 Dogs Who Are More Obsessed With Starbucks Than You,TRUE,2900
18 Truths About Being In The Closet That Hit Too Close To Home,TRUE,7488
21 Things Every Self-Respecting Guy Over 30 Should Own,TRUE,6300
This Is How BuzzFeed New York Does Halloween,TRUE,5174
This One Music Question Will Determine When You'll Get Married,TRUE,3475
15 Boozy Cake Pops To Up Your Dessert Game,TRUE,6097
What Gift Should You Buy Your Favorite Geek,TRUE,1968
13 Women Show Off Their Most Unflattering Outfits,TRUE,5520
What Matching Tattoo Should You Get With Your BFF,TRUE,1981
Can We Guess Your Favorite Hobby Based On Random Questions,TRUE,3239
This Weather Reporter Snuck In Multiple Star Wars Puns While Reporting The Weather,TRUE,3507
Is Kale Life-Changing Or A Total Disgrace,TRUE,7546
22 Things All Emo Girls Owned In The '00s,TRUE,6672
Which Lana Del Rey Album Are You,TRUE,8275
This Is What It's Actually Like To Live As An Anxious Person,TRUE,1732
What Is Your Booze IQ,TRUE,8037
These Are The Best Products You Can Get With Your Sephora Gift Card,TRUE,4288
27 Pictures That Will Mildly Irritate Anyone Who Loves Stationery,TRUE,862
25 Awesome Ways To Show Off Your State Pride,TRUE,2909
28 Memes That Pretty Much Sum Up Life In 2015,TRUE,1779
These Five Sisters Did A Photo Shoot To Thank Their Parents For Paying For All Of Their Weddings,TRUE,473
21 Reasons To Fall In Love With A Dog Person,TRUE,1172
Take This Quiz To Find Out Where You'll Meet Your True Love,TRUE,1392
"In Memoriam: Shia LaBeouf's Beautiful, Gorgeous Rattail",TRUE,322
What Type Of Person Should You Marry Based On Your Food Preferences,TRUE,341
18 Ways Your Mom Tortured You And Called It Love,TRUE,2736
"Here's What Happens When You Watch Too Many Sherlock Episodes, And Annoy Your Mom",TRUE,3205
Which The Lego Movie Character Are You,TRUE,229
Transgender Teens Get Emotional Speaking To Their Future Selves In This Powerful Video,TRUE,2738
This Dog Accidentally Ran A Half-Marathon And Placed Seventh,TRUE,4074
24 Wives Who Are Crushing This Whole Marriage Thing,TRUE,5725
What's The Best Cheap Dinner You've Ever Made At A Hostel,TRUE,7744
People Drink Hurricanes For The First Time,TRUE,8268
This Is What People With Eating Disorders Want You To Know,TRUE,1640
26 Things People In A Relationship Will Never Ever Understand,TRUE,562
We Know Your Subconscious Fear Based On Your Birth Month,TRUE,3049
This Recipe For Fruit Sushi Will Blow Your Mind,TRUE,1948
31 Things That Didn't Look At All Like Penises In 2015,TRUE,301
Seriously Can You Guess How Old Maggie Smith Is,TRUE,5350
22 Pictures People Who Aren't Grad Students Will Never Understand,TRUE,8203
These 10 Basic Eye Makeup Styles Will Give You Life,TRUE,4220
If DJ Khaled Snapchat Quotes Were Motivational Posters,TRUE,4385
21 Healthyish Recipes For People Who Can't Live Without Cheese,TRUE,1817
The 17 Most Important British Memes Of 2015,TRUE,7682
Brand Issues Apology For Rape Us Now Black Friday Ad,TRUE,6626
21 Tweets All Homebodies Will Appreciate,TRUE,3924
15 Set Secrets You Never Knew About The Cast Of Scream Queens,TRUE,1426
Can You Really Match A Shirt And Tie,TRUE,6276
Can We Guess Your Fave Disney Villain Song Based On Your Fave Taylor Swift Song,TRUE,2867
Can You Guess These Disney Sidekicks By Just Their Colors,TRUE,3657
How Much Of A Stereotypical Person Are You,TRUE,2614
A Friendly Reminder That The Biggest A-Hole On Television Is Canadian,TRUE,5585
The Only Way To Ask For A Tampon,TRUE,8010
These Babies Failing At Christmas Will Make You Laugh/Cry At Your Desk,TRUE,2514
Can You Guess The Ariana Grande Video From Its YouTube Comment,TRUE,4137
23 Times Andy Samberg Killed It As Host Of The Emmy Awards,TRUE,3098
26 Adorable Mugs To Give Your BFF,TRUE,3516
This Privileged Crossword Says Everything About The Patriarchy,TRUE,4014
18 Things Back To The Future Forgot To Predict,TRUE,3850
"Men, Stephen King Has A Really Important Message For You",TRUE,7475
17 Gifts For People Whose Best Friend Is A Pomeranian,TRUE,5883
32 Gift Ideas For The Canadian In Your Life,TRUE,5168
19 Beautiful Places In Scotland That Give People All The Feels,TRUE,81
Going Home For Thanksgiving Expectations Vs. Reality,TRUE,4473
17 Wedding Rings That Go Above And Beyond,TRUE,7666
If Bravo Shows Had Honest Titles,TRUE,6854
17 Babysitting Horror Stories That Prove Kids Are The Worst,TRUE,646
24 Times Nathan Fillion Was The Funniest Thing On Twitter,TRUE,3291
19 Pictures That Prove Drunk You Is An Actual Genius,TRUE,2439
Busy Philipps' Elf On A Shelf Creations Are Absolute Genius,TRUE,6935
13 Apps That'll Make Your iPhone-Android Relationship So Much Better,TRUE,2341
17 Textbooks That Forgot How To Be Textbooks,TRUE,6710
The Hardest Emoji Quiz You'll Ever Take,TRUE,2417
Sandra Bullock And The Case For Flipping More Men's Roles For Women,TRUE,5211
26 Tweets About Game Of Thrones That'll Make You Laugh Every Time,TRUE,5012
Rachel Green From Friends Appeared On SNL And It Was Everything,TRUE,2948
Canada's Dollaramas Are Raising Their $1 Prices And It's Bullsh*t,TRUE,2705
This Is What It's Like To Live With Schizophrenia,TRUE,4480
15 Signs You've Found The Perfect Man,TRUE,5800
What's The Funniest YouTube Comment You've Ever Seen,TRUE,7951
18 Sweet Pumpkin Treats You Won't Believe Are Healthy,TRUE,3515
Kate Winslet Officially Wrote No Retouching Into Her L'Oreal Contract,TRUE,7253
See How Toronto's SkyDome Stadium Was Built In This Time-Lapse Video,TRUE,6091
Here's What Happened When I Made A Three-Course Meal Using Just A Microwave,TRUE,2893
We Know Your Favorite Christmas Movie Based On A Single Question,TRUE,8321
24 Pictures That Perfectly Prove You Don't Have It So Bad,TRUE,4701
How To Make Proper Nepali Goat Curry,TRUE,4598
"How Well Do You Remember Sabrina, The Teenage Witch",TRUE,96
This Is What Happens When You Ask Queer Women About Dental Dams,TRUE,6742
23 People Who Completely Get Your Makeup Struggles,TRUE,7732
Man Uses Obituary To Ask People Not To Vote For Donald Trump,TRUE,6438
22 Drool-Worthy Instagrams To Follow This Year,TRUE,4605
People Are Loving The Flower Headphones Lana Del Rey Rocks In Her New Music Video,TRUE,2596
Which Shondaland Hunk Should Be Your Valentine,TRUE,8233
These Beautiful Pieces Of Trans Artwork Offer Glimpses Into Diverse Trans Experiences,TRUE,5626
How Adulty Are You,TRUE,4718
A Look At Approximately How Many Inches Harry Styles' Hair Grew In 2015,TRUE,5895
Which Celebrity Should Actually Be Your Valentine,TRUE,8224
You Totally Forgot About These YTV Shows From The '90s,TRUE,4219
Which HBO Series Should You Watch Based On Your Sign,TRUE,3124
21 Times We All Fell Head Over Heels For Oscar Isaac,TRUE,4590
16 Cute And Practical Valentine's Gifts,TRUE,5793
15 Signs You Are Borderline Obsessed With EDM,TRUE,6271
23 Funny Tweets Only The Sims Fans Will Get,TRUE,1546
Which Team Fortress 2 Character Are You,TRUE,7952
So It Looks Like Nicki Minaj And Meek Mill Are Actually Engaged,TRUE,2741
25 Situations That Only Serious Germophobes Can Relate To,TRUE,5167
Do You Know Where These US TV Shows Are Set,TRUE,7323
37 Things Your Cat Thinks You're Doing When You Leave,TRUE,3609
Who Said It: Chandler Bing Or Liz Lemon,TRUE,628
Which Evil Mythical Creature Matches Your Zodiac Sign,TRUE,2175
Resting Freshman Face Is A Thing And We Need To Talk About It,TRUE,4849
18 Quick Workouts That'll Help You Exercise Pretty Much Anywhere,TRUE,2064
This Red Dot Test Will Determine How Easily You Get Angry,TRUE,3315
I Tried To Make Cheetos And Discovered That It's Actually Impossible,TRUE,1063
16 Times Tumblr Was Hilarious About The Hunger Games,TRUE,4529
Just A Collection Of People Scolding Each Other On YouTube,TRUE,769
22 Reasons You Need To Follow Daisy Ridley On Instagram,TRUE,7787
13 Animals Totally Nailing This Halloween Thing,TRUE,5427
Here's What Native Americans Have To Say About Christopher Columbus,TRUE,2790
18 Stunning Christmas Cookies Guaranteed To Impress Your Family,TRUE,2405
What Is It Really Like To Be In A Long-Distance Marriage,TRUE,5059
21 Incredible Ways To Eat More Ranch Dressing In 2016,TRUE,7719
19 Times Twitter Perfectly Summed Up Your Inner Grandma,TRUE,7496
16 Hilarious Dieting Fail Confessions That Are Way Too Real,TRUE,7265
17 Photos That Perfectly Sum Up Snapchat Vs. Instagram,TRUE,8205
18 Photos That Will Bring Back Memories For People Who Grew Up In Miami,TRUE,1182
16 Times This Is England '90 Made You Feel All The Feelings,TRUE,4274
"The First Semester Of College, As Told By My Bar Mitzvah Pictures",TRUE,6686
Did You Know Barbie And Ken Have Last Names,TRUE,2719
15 Ways We Actually Express Ourselves,TRUE,604
28 Alternative Pixar Halloween Costume Ideas,TRUE,6983
Amy Schumer Hilariously Dissed The Kardashians In Her SNL Monologue,TRUE,5377
10 Hilarious Rounds Of Never Have I Ever With Ice Cube And Kevin Hart,TRUE,7649
BFFs Tried Sensual Yoga And Had The Time Of Their Lives,TRUE,2709
11 Cute Little Poems That Accurately Describe Love,TRUE,4100
23 Photos That Capture How Devastating The Floods Are In Chennai Right Now,TRUE,1014
38 Times Tom Hardy Melted Your Heart With His Love For Dogs,TRUE,3218
17 Signs You May Actually Be Addicted To Hajmola,TRUE,4379
Pigskin A Blanket: Super Bowl 50 Picks,TRUE,2266
We Can Determine If You're A Good Driver Or Not In Three Questions,TRUE,3035
11 Songs '00s Disney Channel Kids Haven't Heard In Way Too Long,TRUE,6036
Can We Guess Your Favorite '90s Movie Based On Your Birth Month,TRUE,2053
"What Happened On This Day, January 7th",TRUE,4367
If Friends Quotes Were Children's Book Covers,TRUE,4681
17 Photos That Offer A Rare Look At North Korea's Interiors,TRUE,6016
6 Theories As To Why Zayn Malik And Gigi Hadid Were In A Car Together,TRUE,6349
The One Thing You Never Noticed About Disney Characters,TRUE,8206
We Know Your Age Based On Your New Year's Eve Plans,TRUE,2369
The Vape God Of Instagram,TRUE,4482
26 Delicious Things To Serve At Your Holiday Party,TRUE,7752
OMG This Cloud Is An Emoji,TRUE,6435
19 Savory Vegetarian Dishes That'll Warm You Up This Winter,TRUE,3550
22 Pinoy Street Dogs That're Just As Cute As Pure-Bred Dogs,TRUE,6622
Kittens Trying To Wear Hats And Failing Is Insanely Cute,TRUE,8234
26 Pictures That Are Way Too Real For Millennials,TRUE,3217
What Absurd Science Question Do You Have About Star Wars,TRUE,2605
14 DIY Canopies You Need To Make For Your Bedroom,TRUE,3056
We Know Which Country You're Going To Die In Based On One Question,TRUE,520
27 Parents' Reactions To Netflix And Chill,TRUE,1347
Answer These Three Questions And We'll Tell You What Type Of Book You Should Read,TRUE,4690
9 Safety Tips To Keep Your Pet Happy And Healthy This Fall,TRUE,622
Saturday Night Live Hilariously Made Fun Of Dating Apps In Last Night's Episode,TRUE,6921
17 Celebrity Couples Costumes That Ruled Halloween,TRUE,1346
What's The Worst Thing A Bug Has Ever Done To You,TRUE,5662
Here's What Happened When I Tried Five Easy And Cheap Office DIYs,TRUE,4884
We Can Predict Your Romantic Future With Just 3 Questions About Your Taste In Bollywood Movies,TRUE,7523
A Reminder That Maru Is Still King Of The Internet,TRUE,2525
Fred Armisen Did Southern Accents On The Tonight Show And It Was Impressive,TRUE,7768
19 Times Lizzie McGuire Was The Realest Teen Show On TV,TRUE,5732
17 Unusual And Beautiful Russian Baby Names,TRUE,2660
31 Hilarious Times Tumblr Explained Our Weird Brains,TRUE,4623
Which Food Network Competition Should You Star In,TRUE,2459
What's The Best Life Advice You Ever Got From Your Grandma,TRUE,7405
People Try An Existential Haunted House,TRUE,1886
Stunning Vintage Photos Reveal The Brief Life Of Artist Eva Hesse,TRUE,765
37 Songs You Need In Your Life This February,TRUE,877
This Video Of Indians Talking About Their Dads Will Make You Cry In No Time,TRUE,2562
This Colour Test Will Reveal Your Greatest Quality,TRUE,5900
26 Beauty Products Our Readers Loved In 2015,TRUE,2651
Can You Solve This Crossword About Farts,TRUE,3927
Which Iconic America's Next Top Model Contestant Are You Based On Your Zodiac Sign,TRUE,6876
Women Found Freedom Going Braless For An Entire Week,TRUE,6634
"Top 12 Divas, Ranked By How They Laugh",TRUE,1194
An Old Man Called A Radio Station To Say He Was Lonely So They Invited Him On To The Show,TRUE,8316
13 Things Ruby Rose Looked Like At The MTV EMAs,TRUE,6486
21 Makeup Tutorials That Will Help You Recreate Iconic Music Video Looks,TRUE,3029
Here's A Look Inside This Adult Coloring Book About The Beauty Of Natural Hair,TRUE,4760
Which Disney Valentine's Day Card Should You Give To Your Bae,TRUE,5866
12 People Who Are Going To Have A Really Hard Time Doing Their Job In That Costume,TRUE,194
We Asked Non-Italians To React To Pictures Of Italian Things And This Is What Happened,TRUE,2199
17 Signs The Robot Apocalypse Is Already Here,TRUE,2163
19 Lucky People You Would Rather Be Right Now,TRUE,6370
You've Definitely Had These Arguments With Your BFF,TRUE,4438
Make This Tasty Kimchi Queso And Slay Your Life,TRUE,6347
This Couple Canceled Their Wedding And Gave The Money To Syrian Refugees,TRUE,1978
Grandparents Predict The Food Trends Of 2016,TRUE,5548
Do You Know Which TV Show This A Is From,TRUE,2703
13 Reasons Life Would Be Better In Halloweentown,TRUE,3244
Here's Your Sunday BuzzFeed Comics Roundup,TRUE,3226
How Well Do You Really Remember Living Single,TRUE,6405
Is This Halle Berry's Worst (But Also Best) Red Carpet Look Ever,TRUE,1725
Try And Guess What Chips These Were Before We Smashed Them,TRUE,134
How Well Do You Know The iPhone Battery Indicator,TRUE,2489
29 Photos That Will Make Developers Laugh Every Time,TRUE,6809
Kim Kardashian Is Wearing More Latex In Her Newest Instagram Pics,TRUE,2784
19 Starter Kits That Will Help You Be Crafty AF In 2016,TRUE,3064
21 Confessions From Men Who Suffer Domestic Abuse,TRUE,2679
"FYI, This Is Why DJ Mustard Is Called DJ Mustard",TRUE,4400
18 Hangover Texts That Are Just Too Real,TRUE,560
Are You Above Average,TRUE,2437
Where Should You Go On Holiday Based On Your Zodiac Sign,TRUE,1754
When You Have No Game,TRUE,6543
"Dear Men Of America, It's Too Cold To Wear Shorts",TRUE,1424
15 Mind-Blowing Ways To Eat Apples,TRUE,5734
We Tried Stand-Up Comedy For The First Time And It Was Just Awful,TRUE,4766
This Might Just Be The Ultimate DIY Pizza Snack,TRUE,7553
You Will Never Think Of Pizza The Same Way After Trying This Dip,TRUE,6474
We Know Your Zodiac Sign Based On Which Tissue Box You Choose,TRUE,1158
